,analysis_id,yearmon,country_name,unique_name,population,estimated_population,p3plus,p3plus_percentage,overall_phase,phase1_percentage,phase2_percentage,phase3_percentage,phase4_percentage,phase5_percentage,phase1_percentage_projected,phase2_percentage_projected,phase3_percentage_projected,phase4_percentage_projected,phase5_percentage_projected,phase1_percentage_second_projected,phase2_percentage_second_projected,phase3_percentage_second_projected,phase4_percentage_second_projected,phase5_percentage_second_projected,district,geometry,region,adm1_name,Unnamed: 0,latitude,longitude,timestamp,Demonstrations,Political violence,Political violence; Demonstrations,Strategic developments,fatalities_total,Political violence_RSI,Political violence_RSI_rolling_mean_6,Political violence_rolling_mean,Political violence_rolling_std,Political violence_deviation,Political violence_pct_dev,Political violence_zscore,Political violence_below_1sd,Political violence_below_2sd,Political violence_above_1sd,Political violence_above_2sd,Demonstrations_RSI,Demonstrations_RSI_rolling_mean_6,Demonstrations_rolling_mean,Demonstrations_rolling_std,Demonstrations_deviation,Demonstrations_pct_dev,Demonstrations_zscore,Demonstrations_below_1sd,Demonstrations_below_2sd,Demonstrations_above_1sd,Demonstrations_above_2sd,Strategic developments_RSI,Strategic developments_RSI_rolling_mean_6,Strategic developments_rolling_mean,Strategic developments_rolling_std,Strategic developments_deviation,Strategic developments_pct_dev,Strategic developments_zscore,Strategic developments_below_1sd,Strategic developments_below_2sd,Strategic developments_above_1sd,Strategic developments_above_2sd,Political violence; Demonstrations_RSI,Political violence; Demonstrations_RSI_rolling_mean_6,Political violence; Demonstrations_rolling_mean,Political violence; Demonstrations_rolling_std,Political violence; Demonstrations_deviation,Political violence; Demonstrations_pct_dev,Political violence; Demonstrations_zscore,Political violence; Demonstrations_below_1sd,Political violence; Demonstrations_below_2sd,Political violence; Demonstrations_above_1sd,Political violence; Demonstrations_above_2sd,fatalities_total_RSI,fatalities_total_RSI_rolling_mean_6,fatalities_total_rolling_mean,fatalities_total_rolling_std,fatalities_total_deviation,fatalities_total_pct_dev,fatalities_total_zscore,fatalities_total_below_1sd,fatalities_total_below_2sd,fatalities_total_above_1sd,fatalities_total_above_2sd,inflation_food_price_index,inflation_food_price_index_RSI,inflation_food_price_index_RSI_rolling_mean_6,inflation_food_price_index_rolling_mean,inflation_food_price_index_rolling_std,inflation_food_price_index_deviation,inflation_food_price_index_pct_dev,inflation_food_price_index_zscore,inflation_food_price_index_below_1sd,inflation_food_price_index_below_2sd,inflation_food_price_index_above_1sd,inflation_food_price_index_above_2sd,zscore_anomaly,anomaly_above_1sd,anomaly_below_1sd,anomaly_above_2sd,anomaly_below_2sd,percent_deviation,percent_deviation_rolling_mean_6,zscore_anomaly
77,24749629,2022-02-01,Kenya,Kenya_2022-02,54986000,459785,229893.0,0.5,3.0,0.1,0.4,0.35,0.15,0.0,0.1,0.35,0.35,0.2,0.0,,,,,,Marsabit,"POLYGON ((36.641506825 4.445211417, 36.648533641 4.444113345, 36.668858772 4.445615233, 36.700784635 4.445281917, 36.706007066 4.447512844, 36.765052176 4.449195395, 36.790126706 4.453547094, 36.822991004 4.454268928, 36.838917689 4.448575477, 36.864556786 4.43650867, 36.906015763 4.42669185, 36.917002311 4.419454059, 36.941542753 4.408239767, 36.94351499 4.406355463, 36.943545503 4.400930944, 36.950511285 4.401619431, 36.966418898 4.399158664, 36.971561213 4.396198226, 36.983490007 4.385860301, 36.988800173 4.383885402, 36.99576214 4.384862351, 37.003578609 4.378346436, 37.007198833 4.379468335, 37.010288805 4.382668116, 37.015591353 4.39118132, 37.026829672 4.380551119, 37.031548551 4.381277752, 37.03325375 4.375694935, 37.039380276 4.372057921, 37.038647836 4.369226225, 37.051591354 4.353355548, 37.060784967 4.356543879, 37.072622212 4.35144786, 37.078538923 4.345549876, 37.098661831 4.313131478, 37.11209746 4.301989197, 37.117296997 4.299497451, 37.123164124 4.300633174, 37.132815501 4.295457534, 37.174118049 4.266369065, 37.189895953 4.257897799, 37.22620878 4.23527661, 37.241929463 4.227264499, 37.31157959 4.180315197, 37.336791426 4.164697215, 37.373764205 4.138901995, 37.39081243 4.13106916, 37.40290526 4.122620309, 37.413247112 4.118137455, 37.451764877 4.094880701, 37.58511026 4.000499138, 37.603550874 3.98981363, 37.619073182 3.977358733, 37.63694158 3.966779552, 37.682787517 3.933018254, 37.710181401 3.915487608, 37.725413787 3.903707619, 37.77649741 3.87036304, 37.783676814 3.867126299, 37.809499012 3.85105394, 37.837388814 3.83109378, 37.843980744 3.828769153, 37.877970367 3.804392422, 37.913138758 3.782746782, 37.921340518 3.776000104, 37.973763129 3.746683986, 37.999158078 3.737523272, 38.006997427 3.723212935, 38.012624213 3.715675255, 38.028562327 3.698650986, 38.041395218 3.686018969, 38.048807323 3.682607722, 38.070471416 3.667967431, 38.095721393 3.64794792, 38.130332808 3.606949601, 38.137710585 3.609851376, 38.147506926 3.608684647, 38.173485549 3.615837044, 38.189309237 3.617651477, 38.233709399 3.615238846, 38.245279609 3.612760925, 38.297591614 3.611029867, 38.331051 3.608522364, 38.346867057 3.608732855, 38.366577996 3.60738088, 38.374535614 3.605133732, 38.445005942 3.601090671, 38.466799754 3.606567848, 38.498351766 3.618645068, 38.520778831 3.625053427, 38.522655714 3.639176132, 38.516658895 3.646012204, 38.516727564 3.649857089, 38.519542871 3.653296457, 38.522575615 3.651289618, 38.524757667 3.65243059, 38.530254756 3.651049544, 38.536617801 3.652011713, 38.539478881 3.6513256, 38.542160663 3.646378598, 38.551251264 3.63936277, 38.551976065 3.632759141, 38.556599566 3.626727187, 38.559990886 3.611512376, 38.565777899 3.611442758, 38.567662395 3.608919551, 38.575272866 3.604834115, 38.603464049 3.604792607, 38.612192258 3.610296735, 38.614652787 3.609492615, 38.61504189 3.605240784, 38.617212495 3.602771931, 38.651232647 3.596868923, 38.665602898 3.591799135, 38.669062905 3.599779747, 38.67648265 3.608376854, 38.67336599 3.620272446, 38.682601562 3.623532532, 38.684604318 3.6231263, 38.689353709 3.619907205, 38.690654542 3.614389003, 38.692596261 3.612661806, 38.696296583 3.603534731, 38.703083057 3.593069762, 38.707710374 3.588529704, 38.715221647 3.569922485, 38.730446406 3.564101028, 38.844840011 3.531006497, 38.905582641 3.510658925, 38.959802029 3.514154983, 38.958669045 3.519094592, 38.959657076 3.523916669, 38.965974346 3.528440505, 38.968839242 3.528558033, 38.971414212 3.526486351, 38.976575603 3.527572249, 38.979604532 3.525726807, 38.981542434 3.522279807, 38.989900601 3.519511521, 39.000669707 3.518181727, 39.002416878 3.523429105, 39.006319392 3.523040036, 39.009016435 3.52102247, 39.014467739 3.512273971, 39.019518496 3.508256959, 39.022955612 3.512463728, 39.023524021 3.521338811, 39.028803669 3.52233388, 39.033446248 3.521130442, 39.036086074 3.523383063, 39.043540143 3.52461319, 39.047156547 3.522948215, 39.054786089 3.515818913, 39.056964326 3.516859042, 39.060691365 3.52187994, 39.070594521 3.524837736, 39.07571395 3.52773236, 39.080470982 3.536959792, 39.0855103 3.539483469, 39.089645515 3.539057925, 39.09532952 3.530363065, 39.101009715 3.526228045, 39.102901839 3.522889517, 39.106689907 3.519903577, 39.122406771 3.515097696, 39.129692985 3.509985243, 39.140076799 3.509314142, 39.150800126 3.506915133, 39.150060054 3.501088923, 39.151494407 3.498844881, 39.162335992 3.496165276, 39.164918592 3.493631579, 39.173524718 3.489676548, 39.180406568 3.488128146, 39.189867208 3.488904361, 39.192686315 3.477206166, 39.228186602 3.478609344, 39.234381791 3.475106794, 39.240405318 3.474200638, 39.257899871 3.474295504, 39.263465622 3.470439887, 39.268283681 3.469759972, 39.28060922 3.475320356, 39.291965803 3.477126211, 39.295692837 3.476555006, 39.298504323 3.474319545, 39.302174136 3.474788947, 39.304928403 3.475882715, 39.307793304 3.482060797, 39.316220146 3.489394867, 39.319600042 3.496549905, 39.325028468 3.499967812, 39.322014778 3.479631508, 39.316986896 3.468595829, 39.307716986 3.457471231, 39.302044409 3.448281469, 39.298206739 3.439443819, 39.297005077 3.430750159, 39.302368638 3.418535116, 39.308674452 3.41058096, 39.310024877 3.405875935, 39.31818464 3.362610979, 39.322254967 3.321790085, 39.327629957 3.291327346, 39.331311205 3.281175403, 39.339844841 3.266453129, 39.341202895 3.261106099, 39.346688458 3.164935402, 39.34482303 3.160475932, 39.345967443 3.136971801, 39.344792435 3.066867553, 39.343033822 3.064153871, 39.330590024 3.055825688, 39.283866654 3.028300064, 39.263434707 3.005352852, 39.244189159 2.986973819, 39.233561198 2.984578644, 39.207468136 2.973039968, 39.202341077 2.968761683, 39.196351875 2.959380969, 39.188462921 2.95786238, 39.162984046 2.956952674, 39.150174034 2.954511728, 39.147240471 2.952304642, 39.13935151 2.940797897, 39.12685812 2.934556888, 39.119075969 2.918318184, 39.111972835 2.885188273, 39.066947057 2.882713023, 39.070094188 2.806020186, 39.065970394 2.773188513, 39.064356719 2.738510925, 39.061423155 2.733770386, 39.051844251 2.725682747, 39.049948305 2.720733847, 39.048040906 2.703888181, 39.036672869 2.688834081, 39.031961613 2.674005978, 39.015554242 2.63337561, 38.991818683 2.581028713, 38.984242534 2.569819015, 38.975930137 2.563332217, 38.956066606 2.558156614, 38.945495864 2.553424663, 38.918677999 2.549324716, 38.912860466 2.545569716, 38.900935482 2.544284283, 38.895568093 2.541397766, 38.889292789 2.539958801, 38.892569678 2.537443941, 38.895056906 2.529980181, 38.897994263 2.500975274, 38.904178002 2.486002697, 38.904311514 2.478276463, 38.919051773 2.434932401, 38.93550487 2.397767372, 38.935096682 2.387281685, 38.938976292 2.361732596, 38.938331592 2.357344647, 38.933734783 2.346867785, 38.932796343 2.337404349, 38.933048113 2.330030945, 38.938110308 2.311927733, 38.937816567 2.307205074, 38.93058756 2.290295528, 38.928230023 2.279257715, 38.93192271 2.255328065, 38.934192496 2.246706171, 38.937061203 2.241259974, 38.938217069 2.22369936, 38.940784403 2.208337248, 38.940227429 2.178888458, 38.93785081 2.153501966, 38.943607297 2.140718364, 38.950847725 2.117512491, 38.957493053 2.102024029, 38.961681672 2.096867246, 38.962501847 2.09369155, 38.38692091 1.760497877, 38.342913591 1.575098349, 38.222179751 1.479037528, 37.947569295 1.264176954, 37.952955798 1.385302212, 37.853420715 1.456217418, 37.85110896 1.452444301, 37.850220114 1.444366199, 37.846725778 1.438792465, 37.843971505 1.423079086, 37.832550068 1.4227296, 37.827606118 1.418349046, 37.818278994 1.420668896, 37.811095771 1.416033973, 37.801215503 1.416444974, 37.794554904 1.411412285, 37.788107935 1.412847083, 37.783873536 1.416779572, 37.781985222 1.416290142, 37.779127953 1.409866521, 37.773863563 1.408534119, 37.764696659 1.412011627, 37.760397408 1.411448534, 37.756979368 1.408868716, 37.748918749 1.410854332, 37.72518703 1.402583256, 37.721391329 1.403006294, 37.717458296 1.405789944, 37.711778096 1.405316489, 37.685177666 1.396962094, 37.679997201 1.398225484, 37.675655988 1.401289252, 37.67324505 1.401152174, 37.666588265 1.395658185, 37.661770204 1.395429206, 37.660351107 1.39386365, 37.657364138 1.394178574, 37.654739574 1.397722593, 37.650604358 1.397964449, 37.644050573 1.393510589, 37.641170416 1.389438759, 37.633464568 1.385210423, 37.630923927 1.381545896, 37.623065489 1.380709123, 37.622783194 1.37540883, 37.621303061 1.374060335, 37.61733188 1.375170435, 37.608054346 1.37282246, 37.604567643 1.376646239, 37.599204073 1.389097508, 37.595736439 1.38104575, 37.590166865 1.375796595, 37.587763553 1.364995994, 37.579569415 1.363399329, 37.581469175 1.36797692, 37.579363422 1.376721701, 37.572843972 1.379530623, 37.568743091 1.387152671, 37.562345714 1.389328409, 37.556863884 1.395936553, 37.501889194 1.498616563, 37.471065829 1.551584234, 37.458614408 1.566877447, 37.453922237 1.575239722, 37.443412535 1.5860122, 37.351274327 1.739896853, 37.306527019 1.762438089, 37.267765136 1.875965476, 37.249732693 1.878379977, 37.244998557 1.880238051, 37.24284321 1.881773095, 37.237147755 1.892175702, 37.23081523 1.898318499, 37.222678316 1.902831491, 37.216578492 1.909146054, 37.207648105 1.914245862, 37.191378093 1.92711458, 37.18689955 1.93473282, 37.179052566 1.954735706, 37.173734769 1.955968701, 37.154248899 1.964628032, 37.132558085 1.967741518, 37.120427101 1.973578216, 37.113270582 1.974320471, 37.10152489 1.979171752, 37.085891939 1.98069083, 37.014998145 1.980254121, 37.009169168 1.981612395, 37.003519486 1.984923862, 36.994158025 1.98223617, 36.985815116 1.993410474, 36.984457059 2.000741563, 36.981946937 2.000910112, 36.970056284 2.007975036, 36.947781815 2.024140085, 36.942532684 2.025381186, 36.921467487 2.017524321, 36.915890285 2.017833526, 36.913803603 2.019150913, 36.913040652 2.026898126, 36.919060386 2.061543043, 36.91616498 2.079829585, 36.917568828 2.098700439, 36.916550284 2.101221734, 36.913387835 2.101344034, 36.909676059 2.10347269, 36.912899555 2.123186756, 36.912476117 2.127851486, 36.900764769 2.15439828, 36.893501456 2.192848992, 36.862491177 2.255910242, 36.841376402 2.274737963, 36.755711928 2.508838776, 36.753739694 2.516980543, 36.744012014 2.515019965, 36.739525837 2.515572574, 36.728386689 2.512380195, 36.723900512 2.512878449, 36.711918298 2.508509099, 36.705028812 2.508506005, 36.703033685 2.511006562, 36.698925173 2.512771186, 36.695827574 2.512602879, 36.694126202 2.541970405, 36.694915871 2.558134977, 36.703453353 2.57851728, 36.69962333 2.596463403, 36.699753051 2.625897444, 36.692543143 2.65452213, 36.696270187 2.666344283, 36.696140488 2.671135128, 36.694667991 2.681211735, 36.688701685 2.688450216, 36.693382422 2.69792391, 36.690052125 2.701623849, 36.687221567 2.710468416, 36.692329555 2.714410562, 36.699585259 2.71324932, 36.704353731 2.716901336, 36.7061772 2.725646487, 36.703468722 2.745221586, 36.705460039 2.750333076, 36.70689822 2.765233427, 36.70591783 2.777109939, 36.701210399 2.780725724, 36.703434422 2.79311479, 36.69981421 2.808403018, 36.695576001 2.819070617, 36.696373293 2.823528898, 36.699001674 2.824203085, 36.701607165 2.822861379, 36.705025206 2.824757356, 36.70814952 2.842292005, 36.701187565 2.858278504, 36.678878771 2.882984184, 36.667602295 2.887833208, 36.666255681 2.889538947, 36.657447363 2.891021313, 36.619631482 2.885129809, 36.57702425 2.892153046, 36.567731457 2.895188098, 36.524803774 2.889102066, 36.517582418 2.910977714, 36.466704769 2.944594737, 36.457534054 2.954895209, 36.449751911 2.956739224, 36.446631427 2.961820442, 36.447028167 2.965924703, 36.440974124 2.975237728, 36.43361542 2.97570857, 36.41880266 2.998151137, 36.414167707 2.999866415, 36.404821516 3.014620879, 36.3978977 3.019674447, 36.39505188 3.024529903, 36.400121721 3.027506538, 36.401666704 3.026227054, 36.403562649 3.027026878, 36.405706556 3.030701306, 36.405489115 3.032951308, 36.403223142 3.038901726, 36.397455205 3.045684156, 36.397859581 3.057850087, 36.395914054 3.070028179, 36.394384332 3.074760144, 36.386400013 3.084871806, 36.391958141 3.082960325, 36.393178871 3.085783196, 36.378545417 3.122765192, 36.36945481 3.131002569, 36.364281981 3.141228899, 36.355645333 3.148717229, 36.342900182 3.172190634, 36.338673414 3.17717745, 36.334263534 3.179099896, 36.329464549 3.184717752, 36.322754358 3.186137179, 36.313377635 3.183130271, 36.308994454 3.179467764, 36.304687571 3.179890209, 36.303203624 3.181684633, 36.313373822 3.185696865, 36.303077737 3.182154277, 36.299640631 3.19254677, 36.298057512 3.2090444, 36.299129479 3.227898355, 36.297370871 3.232113951, 36.29182419 3.237449068, 36.291614379 3.240683654, 36.288932594 3.244553335, 36.286914586 3.254488342, 36.279433815 3.262998924, 36.270442391 3.267773093, 36.268863078 3.274013166, 36.252211587 3.285922837, 36.245318295 3.297027907, 36.235922503 3.301348166, 36.230219419 3.309681856, 36.220884664 3.314625765, 36.214525438 3.323165194, 36.224211158 3.325334132, 36.228487527 3.330677824, 36.235861494 3.335018096, 36.252688474 3.334929874, 36.256049297 3.340677652, 36.254588243 3.347550435, 36.254199147 3.361339387, 36.257624823 3.368813406, 36.256919105 3.388194942, 36.253848215 3.394087194, 36.254206807 3.397205919, 36.248206168 3.402999239, 36.237662129 3.407839685, 36.236304072 3.411594935, 36.237032701 3.419784152, 36.231882755 3.423329614, 36.230868028 3.426850757, 36.233031012 3.434682613, 36.232756351 3.437040372, 36.229391722 3.44184696, 36.230520902 3.449278308, 36.22812141 3.452117872, 36.229239143 3.457018861, 36.222651027 3.460686385, 36.218893477 3.46716343, 36.218965961 3.47044379, 36.220869536 3.472112099, 36.221247204 3.478050122, 36.217989388 3.481637064, 36.217485839 3.484002929, 36.220957291 3.489462246, 36.221491362 3.492635564, 36.217867333 3.502799915, 36.218473888 3.509145122, 36.212301585 3.515578542, 36.21153482 3.522552407, 36.209997468 3.52533094, 36.206152174 3.526159615, 36.204557599 3.528413911, 36.206060622 3.530252913, 36.206842658 3.537800363, 36.208704274 3.542694678, 36.20789555 3.552966544, 36.210577344 3.560619364, 36.210844385 3.567939621, 36.208803484 3.573255904, 36.210031847 3.577976427, 36.20901712 3.5821391, 36.213343089 3.596529054, 36.212351255 3.605182912, 36.221274032 3.621105287, 36.221136705 3.627511764, 36.218699069 3.633811441, 36.220610275 3.637549524, 36.217329576 3.647253291, 36.218893647 3.661372905, 36.217531775 3.664956271, 36.225199481 3.670157876, 36.230177761 3.666676303, 36.238577903 3.670036996, 36.241442799 3.668636165, 36.245425429 3.672534212, 36.246131166 3.675645071, 36.244376373 3.681016186, 36.245021073 3.683430922, 36.24755027 3.683999261, 36.248965548 3.679720249, 36.256446329 3.683086903, 36.257556431 3.686307424, 36.252318752 3.695797589, 36.251841912 3.703576764, 36.248164466 3.703077323, 36.250712741 3.707449784, 36.257228385 3.712892173, 36.266257963 3.715152419, 36.269260195 3.718306426, 36.273258088 3.725204954, 36.274791636 3.733559621, 36.280078927 3.745522682, 36.274146957 3.753863291, 36.27573391 3.760718195, 36.275234178 3.76423171, 36.263034528 3.77064559, 36.252681221 3.767639873, 36.257892214 3.77637669, 36.256591379 3.779960057, 36.257579408 3.782547631, 36.252295942 3.782458475, 36.252421832 3.785052487, 36.24803103 3.790785733, 36.245055527 3.815716957, 36.2393143 3.82797016, 36.236563857 3.840205481, 36.2416833 3.853560075, 36.24094705 3.855581932, 36.236712651 3.858541175, 36.237414572 3.860847678, 36.227602979 3.87462306, 36.227023143 3.885058233, 36.224814392 3.890725918, 36.213564628 3.903935821, 36.212431643 3.90722119, 36.20682774 3.911521663, 36.206263155 3.914004821, 36.195528385 3.925824146, 36.191168107 3.9387041, 36.187627998 3.942243127, 36.179021864 3.944590406, 36.181673135 3.946478995, 36.189886349 3.945919466, 36.196958947 3.947904364, 36.211661119 3.970544568, 36.211397904 3.975622216, 36.205107343 3.981076777, 36.209013685 3.992123201, 36.207430558 3.997665966, 36.205015806 3.998931864, 36.213137491 4.02463168, 36.216109219 4.041693375, 36.21861553 4.044683842, 36.218272206 4.05057419, 36.220286412 4.054566408, 36.219679869 4.061332633, 36.216696724 4.071578523, 36.217936529 4.074600937, 36.225989529 4.080204246, 36.22412411 4.087363352, 36.224967181 4.092535167, 36.231730789 4.10128772, 36.236396277 4.117207963, 36.242969146 4.125345448, 36.246562676 4.135921753, 36.245799746 4.161167196, 36.241531025 4.174679624, 36.237704807 4.177783576, 36.233199555 4.177333961, 36.22121353 4.181123079, 36.207198056 4.196118356, 36.209841698 4.197889654, 36.210551249 4.200584987, 36.209090195 4.205703403, 36.211524025 4.20817893, 36.215022183 4.215637461, 36.215335 4.220364426, 36.218959042 4.224190718, 36.22175528 4.231267335, 36.222491538 4.236673735, 36.220149278 4.249207776, 36.22024847 4.256599559, 36.222770045 4.264027576, 36.222388574 4.270739924, 36.217799411 4.283211508, 36.214030417 4.288221695, 36.199568612 4.301840462, 36.188799516 4.319683171, 36.18710576 4.324700508, 36.187399505 4.330927477, 36.19570047 4.341024599, 36.197031838 4.351149859, 36.213301871 4.360056887, 36.218451833 4.372672454, 36.217933027 4.376664676, 36.210520936 4.394935548, 36.214633277 4.405676827, 36.215617508 4.423545273, 36.21696413 4.428239816, 36.216304179 4.433333917, 36.182097064 4.423481419, 36.181208233 4.434474454, 36.173578689 4.443400104, 36.172640258 4.446775828, 36.173513846 4.450438583, 36.195700588 4.450234489, 36.213424039 4.448476519, 36.228854818 4.454300101, 36.235530676 4.453719832, 36.25040067 4.448136999, 36.338792863 4.448959376, 36.362387255 4.44736351, 36.407195623 4.447830245, 36.429702802 4.445360412, 36.456276537 4.446437944, 36.49804834 4.445397526, 36.50609752 4.446608582, 36.520612742 4.444190251, 36.530336607 4.444096788, 36.556368648 4.449145564, 36.597034168 4.452289518, 36.603736735 4.456433354, 36.625267333 4.455969883, 36.633224954 4.453275018, 36.641506825 4.445211417))",Marsabit,Marsabit,1068804351,317.6822000000002,4658.451700000004,206807086572,0.0,2.0,0.0,0.0,2.0,50.96153846153846,54.42264228331874,6.333333333333333,7.179757171623444,-4.333333333333333,-0.6842105263157895,-0.6035487314891328,0,0,0,0,,,0.0,8.788225421601363e-09,0.0,0.0,0.0,0,0,0,0,,,0.0,0.0,0.0,0.0,,0,0,0,0,,,0.0,0.0,0.0,0.0,,0,0,0,0,50.96153846153846,54.42264228331874,6.333333333333333,7.179757171623444,-4.333333333333333,-0.6842105263157895,-0.6035487314891328,0,0,0,0,-2.23,39.98108150717331,60.39161736362458,12.851666666666636,8.14328948195732,-15.081666666666637,-1.1735183504085078,-1.852036170405379,1.0,0.0,0.0,0.0,-0.6672777676366846,0.0,0.0,0.0,0.0,-1.2493094830987768,0.27491324994788974,-0.6672777676366846
